Word1,Word2,Rhyme
mesler,goer,0
misprinted,printed,1
kissimmee,haskett,0
agua,surveying,0
ascendancy,toughness,0
phibro,phibro,1
boodles,kwazulu,0
oliger,wachner,0
orderly,disorderly,1
someone,trappers,0
brocker,locker,1
sutures,remaly,0
alvan,calvin,1
sandford,lathan,0
century,century,1
sheltered,sweltered,1
conard,conard,1
cataracts,cataracts,1
haughton,motile,0
gaydos,snethen,0
maxson,laxson,1
robberson,roberson,1
schuchard,watanabe,0
disassociate,tange,0
ruppert,dallied,0
kostick,drummers,0
shingles,kendra,0
nourished,desousa,0
finagle,ragel,1
barras,nemesis,0
bermudas,rohatyn,0
deforrest,additionally,0
camden,checkerboarding,0
marmor,marmer,1
cougars,derflinger,0
bridget,wallace,0
naugle,donnelley,0
configure,insertion,0
cannister,cannister,1
haussmann,houseman,1
godley,lodley,1
forewings,curti,0
fagan,elater,0
valery,grabbe,0
inaccuracy,mismanage,0
hobbling,gobbling,1
numeral,daylong,0
shatman,chatman,1
srebrenica,wandering,0
convulsive,multiethnic,0
hartless,hartless,1
curcuru,afonso,0
endothermic,klausner,0
decedents,bourbons,0
beaulieu,beaulieu,1
sternberger,nurnberger,1
conners,mineral,0
knowledge,feodor,0
naish,vanity,0
representing,renting,1
foggiest,reentry,0
braked,combustable,0
browner,crowner,1
constitutionists,constitutionists,1
ravishing,meddling,0
womer,lisbon,0
housebroken,keiretsu,0
collamore,amore,1
spacek,libyan,0
hypochondria,mitochondria,1
coasters,earthly,0
legent,intangibles,0
provocative,provocative,1
earless,earless,1
denko,senko,1
alignments,abolished,0
crypts,calves,0
gobel,global,1
wessling,doster,0
cerezo,cerezo,1
scaramouch,outpouch,1
redden,snedden,1
wintry,wintry,1
kort,carras,0
sterilizing,prosecuted,0
habitual,habitual,1
musich,matusik,1
swooping,itzhak,0
lui,hui,1
worrell,anderberg,0
adherent,murders,0
kasper,kaspar,1
insulting,insulting,1
argentinians,palestinians,1
unnaturally,sunau,0
tomson,tomson,1
government,government,1
claycomb,claycomb,1
blinded,officials,0
wrestler,intersections,0
trixy,farrell,0
siconolfi,chiropractor,0
wanderlust,sawdust,1
lowenthal,lowenthal,1
oharra,marver,0
heindl,joers,0
dithering,withering,1
divinities,featherbedding,0
schwiesow,ripened,0
even,boschen,0
heiresses,downturns,0
kiesel,wiesel,1
ugly,eckel,0
hixenbaugh,aughenbaugh,1
eppich,joong,0
downwind,cowabunga,0
willms,gebhardt,0
kindly,petersen,0
betas,overbooking,0
norwitz,olack,0
trailblazer,carping,0
metacarpals,sharples,1
tetro,ashrawi,0
copytele,autoeurope,0
mischarges,volkers,0
inadequate,adequate,1
aldus,aldus,1
calamity,yitzhak,0
ebaugh,fortnightly,0
valonia,machineries,0
sprogus,elpers,0
keough,sanner,0
reconfigure,figure,1
unfaithful,faithful,1
tarbet,garbett,1
juveniles,rupert,0
chartier,buchbinder,0
reckon,milledge,0
kovich,trbovich,1
fomento,gikas,0
kuna,foglesong,0
gulledge,skalla,0
schaefers,wafers,1
imus,scandinavians,0
bomag,powders,0
millau,hisham,0
wipf,sandau,0
untruths,booths,1
syringes,syringes,1
otaiba,batchelor,0
arrick,gaucho,0
daikin,aiken,1
martens,fosler,0
danby,conservationist,0
fridson,definite,0
juditha,juditha,1
bandied,bandied,1
federal,federal,1
sybille,sybille,1
crumby,crumby,1
kostelnik,odoms,0
lightly,stitely,1
barreras,introverted,0
muffin,unaccustomed,0
perished,bartak,0
grasshopper,leafhopper,1
enge,myrlie,0
kleckner,pincus,0
prunier,prunier,1
henrikson,mustaches,0
amre,camera,1
mandarin,luedtke,0
kenoyer,minner,0
hoobler,gubler,1
tokkin,hockin,1
biochemist,premised,1
schoeneman,schoenemann,1
togethers,birdfeathers,1
defaulters,falters,1
ducommun,aman,1
boulter,boelter,1
relieved,misperceived,1
devere,devere,1
beckerman,beckerman,1
hamblet,treaties,0
references,references,1
majoring,nicoski,0
undistinguished,extinguished,1
landreth,greulich,0
hohorst,monthly,0
dougans,dougans,1
violently,meteor,0
boehlert,oehlert,1
strassman,ingenuity,0
brevity,vulgar,0
armington,armington,1
midst,midst,1
allen,talon,1
crosspieces,cassedy,0
reha,tallmadge,0
inductance,kulzer,0
husak,sydow,0
therien,dubey,0
vigorously,ransier,0
dunstan,ackerly,0
cottrill,duitsman,0
strebeck,deakin,0
buschman,patco,0
walp,kalp,1
bookkeeping,recordkeeping,1
gervasio,diblasio,1
bumpus,impedance,0
seneker,menaker,1
loise,mewas,1
landrus,reardon,0
matheney,matheney,1
bickford,pickford,1
omar,omar,1
mystical,scalise,0
decedent,longfellow,0
multicolored,kirven,0
lapier,napier,1
mangles,bangles,1
wespercorp,structured,0
dazzled,gladieux,0
baptist,suzman,0
cutesy,pascuzzi,1
jungels,jungles,1
metamorphosis,metamorphasis,1
hoodwinked,precinct,1
colby,zoologists,0
harshman,millennial,0
aguanga,mangy,0
brackins,brackins,1
grandis,landis,1
cording,recording,1
instructive,agematsu,0
cregg,tegge,1
bruges,rouge,1
outdoorsman,oarsman,1
vartanian,vartanian,1
mortensen,mortenson,1
sundin,smugly,0
reichenberg,eichenberg,1
shangri,angry,1
frankfurt,frankfurt,1
satins,satins,1
keagy,heagy,1
harger,inducing,0
finigan,jesus,0
vanhyning,sweeting,0
tightness,bathed,0
overrunning,overeating,0
misdiagnoses,ciavarella,0
storefronts,storefronts,1
thrashing,mabus,0
mundinger,mundinger,1
aerosols,aerosols,1
madison,pagezy,0
buddha,gooda,1
hanifin,hanifin,1
genemedicine,teetering,0
unreachable,repayments,0
crumpton,crumpton,1
squirming,dircks,0
marilynn,solos,0
idleman,beginnings,0
priebke,callable,0
sheerin,quirin,1
rickety,lickety,1
ovum,halfmann,0
bunds,hijackings,0
mcfalland,calland,1
moskolenko,benko,1
considers,hagmann,0
flagler,agler,1
factional,fractional,1
steig,league,1
giglio,bonfiglio,1
mortis,portis,1
rashes,torches,0
halpert,cohosts,0
hiker,kreicher,1
bordering,libyan,0
flemming,expansion,0
unrivaled,rivaled,1
electronically,golston,0
bennett,repellents,0
ruppert,disasters,0
trotman,rottman,1
elicker,people,0
mastin,mastin,1
kindness,virnig,0
townsell,adriance,0
howton,masako,0
pitney,jitney,1
eben,eben,1
lennox,enochs,1
reassembled,winonah,0
mcgrady,cady,1
incidence,highlanders,0
gardener,gardener,1
improved,youman,0
executive,nonexecutive,1
parkside,demographically,0
hadsell,ladle,0
pinkelman,brownouts,0
secretarial,valparaiso,0
cothran,cothron,1
gerasimov,abraxas,0
nixons,dixons,1
equivalence,ambivalence,1
mailbox,bonobo,0
dingess,mathematics,0
knudsen,knudson,1
wester,reckons,0
steeped,leapt,1
flemings,flemings,1
absolutist,flutist,1
swallowing,wallowing,1
romilda,freemasonry,0
ireson,meyerson,1
footnoting,scapegoating,1
meaders,rieders,1
chimed,unfashionable,0
goldin,goldin,1
broda,tremont,0
gardeners,tasseled,0
powis,melanby,0
improbable,othman,0
hillenburg,independence,0
ceaser,lettice,0
rational,multinational,1
poorman,attitudinal,0
lachowicz,creditors,0
goodman,extremely,0
agreements,warplanes,0
fasted,lasted,1
faucett,zayac,0
halverson,mazzeo,0
kuczek,hollenberg,0
roehrig,rohrig,1
wilbur,silber,1
suspiciously,treichler,0
unusual,karriker,0
raffaele,raffaele,1
hilty,falcoff,0
therapist,psychotherapist,1
instrumentalists,fixler,0
dutt,sofa,0
messaging,presaging,1
walda,baise,0
exposing,disposing,1
purim,purim,1
sorrenti,pasternack,0
brisbon,stretches,0
astor,derner,0
divisible,kadar,0
tropics,macrovision,0
obsolescence,obsolescence,1
convince,rozen,0
forma,balzer,0
copyreaders,premium,0
bridgette,fidget,1
mccallen,lewallen,1
neon,porker,0
konzi,vanzee,1
gutfreund,stockley,0
diguglielmo,pick,0
milne,sutherland,0
novas,lovas,1
jeffersonians,oregonians,1
padded,added,1
optimistically,mechling,0
intermolecular,molecular,1
wiant,identity,0
prinsen,hynson,1
kastle,ventral,0
crossborder,decreases,0
hudman,nevins,0
gawel,withdrawal,1
carvin,epidemic,0
senescence,glymph,0
matthis,stathis,1
kerins,kerins,1
cullifer,cullipher,1
disloyal,lathan,0
kusler,sirena,0
sowell,cowell,1
hitches,fairness,0
turek,durick,1
imminent,gyroscopic,0
mordant,mordant,1
watered,meikle,0
figge,pig,1
mabis,masts,0
langers,hangers,1
pusses,sabbatical,0
toobin,toobin,1
omlor,baumler,1
meddle,mottl,0
dong,kong,1
candelabra,charlson,0
lynton,intan,1
bonifacio,catherine,0
vanbuskirk,rhapsodic,0
steinfeldt,steinfeldt,1
havron,havron,1
deepest,examiner,0
leapley,marczak,0
splintered,wintered,1
helfand,rations,0
malbon,malbon,1
chemically,alchemically,1
duplantis,yantis,1
ladles,marquardt,0
moonbeam,slovak,0
whitest,bladders,0
rettig,fettig,1
hamster,buffering,0
mainer,stromme,0
bahrainian,quizzical,0
westlund,coplan,0
hansa,ansa,1
brington,brington,1
malfunctioning,unfiltered,0
eason,gleeson,1
metzinger,baseless,0
dowlen,alamco,0
imprudent,imprudent,1
snidow,snidow,1
spouses,spouses,1
harebrained,harebrained,1
purer,durer,1
nonpacifists,tonk,0
armacost,schoeneck,0
parsefal,parsefal,1
refrigerants,belligerents,1
findlay,hippies,0
miedema,klema,1
digiorgio,locsin,0
atlanta,huschka,0
unpalatable,unpalatable,1
rofin,outrages,0
peeled,babin,0
eugenio,arsenio,1
tarses,tarses,1
entrenchment,entrenchment,1
bachailian,abnormalities,0
ferrand,errand,1
invariable,devising,0
photochemical,mohicans,0
neatest,neatest,1
earls,artley,0
gaucho,shlaes,0
delma,delma,1
borunda,pocked,0
yokley,rockley,1
lycurgus,tunnels,0
lipshutz,catino,0
truckloads,audrey,0
rosberg,columns,0
rutt,lapalme,0
garrulous,goble,0
twister,cadre,0
siebert,liebert,1
railroading,adalia,0
book,epidural,0
antacids,literacy,0
treetop,agitprop,1
demsky,dembski,1
scuttled,justin,0
dominance,fillibuster,0
brendor,whisks,0
gerty,modrow,0
serbia,arva,0
hauf,richburg,0
zandra,blubaugh,0
greiff,lobster,0
contreras,oliveras,1
graphics,haagenson,0
hammitt,dammit,1
median,freidman,0
anawalt,alt,1
essentials,misfortune,0
camera,worshippers,0
gondolas,violas,1
friedt,tiedt,1
shirer,shirer,1
hemant,petrominerals,0
photojournalist,journalist,1
airporter,headquarter,1
ester,erline,0
rhodesian,lesion,1
puzzling,spanier,0
ackland,backlund,1
pointer,delightful,0
scoured,bondi,0
museums,iiams,1
fergie,virgie,1
crippling,crippling,1
conquests,armrests,1
bankert,bankert,1
funaro,sbarro,1
heatherington,etherington,1
physiologically,hanzel,0
seaward,kutscher,0
macri,olivas,0
marielitos,ashaji,0
aversa,haunt,0
whittled,whittled,1
martha,mccartha,1
friedt,chauffeurs,0
mavroules,scruples,0
mitochondrion,masonry,0
highlander,gerrymander,1
pemble,fuses,0
dictum,victim,1
gensel,hensel,1
mcaloon,kobrin,0
loeffler,tadlock,0
keath,leath,1
inhabits,canron,0
mcquiston,malta,0
robling,burckhard,0
vieth,rieth,1
comparisons,rocketed,0
ladner,feeling,0
wojtaszek,honeycutt,0
abuser,offers,0
inviolate,appelbaum,0
pelagian,pelagian,1
pelts,milem,0
careerist,lyrist,1
tempts,mctighe,0
scudder,stouder,1
athenians,athenians,1
politicking,tonks,0
lightest,fritzsche,0
streamlined,natal,0
eiermann,description,0
albie,trippers,0
solicited,solicited,1
koppel,koppell,1
aeronautic,osmotic,1
hillock,gillock,1
lindhorst,paoli,0
koogler,councilors,0
nakhamkin,induct,0
leavings,larowe,0
hershey,phosphorus,0
iconoclast,cherrington,0
truancy,jonker,0
zenobia,slippery,0
notable,sullinger,0
jeffer,yearick,0
muddles,puddles,1
wiener,greener,1
addams,adams,1
earnings,efficacy,0
rosin,rosin,1
mishandled,respectful,0
boyleston,counsellors,0
foerster,forster,1
issuing,pfaff,0
adventures,spartanburg,0
penley,onomastics,0
kipfer,ellenburg,0
kneeland,stadtlander,0
sabotage,sabotage,1
placard,akard,1
klocek,soucek,1
mathan,laythan,1
ural,gieske,0
mccandless,landless,1
gettings,gettings,1
sago,otsego,1
bason,calor,0
sagraves,segraves,1
unsettling,unsettling,1
dunigan,garnes,0
rounding,casto,0
corrao,dorough,1
enea,ennea,1
entre,contra,1
ledger,ledger,1
hossler,vossler,1
campaigning,marcus,0
cyacq,benesch,0
rovers,dogwoods,0
hazelton,arcos,0
russow,russow,1
laundering,laundering,1
filma,vilma,1
montagnier,addington,0
mollycoddle,rolemodel,1
allderdice,maddening,0
ismail,chauncey,0
reshape,jeanbertrand,0
explorers,explorers,1
ingrassia,waterproof,0
derflinger,durflinger,1
stanforth,groninger,0
ardley,reappoint,0
collyer,jollier,1
dwindled,jordahl,0
wont,bonet,1
sensible,indispensable,1
peronists,curiouser,0
giesler,giesler,1
markovich,markowicz,1
neoliberals,firearm,0
bigos,bigos,1
maclaughlin,maclaughlin,1
structures,buttry,0
loong,pennell,0
davco,axid,0
woman,woman,1
mirth,herbarium,0
greatest,teetered,0
metaphorical,rhetorical,1
reassuring,advantages,0
meselson,embodied,0
osage,gaige,1
rapoport,rappoport,1
camouflaged,sabotaged,1
honecker,jitney,0
osuch,begged,0
sweigard,parmer,0
hagopian,hagopian,1
margolies,cuneiform,0
kuchler,buchler,1
kuhle,chrismer,0
boslego,frago,1
fitzner,shivley,0
lettering,weakest,0
tortured,attests,0
canister,panties,0
elliott,inheriting,0
bradco,bradco,1
tawil,withdrawal,1
sundberg,caxton,0
abington,babington,1
hoodwinked,precinct,1
hannis,leon,0
syncom,bennis,0
idled,sidled,1
duffer,himont,0
mcmanamon,jilt,0
souders,homed,0
mathan,nathan,1
extortionists,extortionists,1
bogie,bradt,0
beidler,zeidler,1
unaccountable,tellefsen,0
beato,flato,1
tranches,repriced,0
cinque,ink,1
hoaglund,hoaglund,1
nandi,grossly,0
neoplatonist,mcgovern,0
nonexecutive,executive,1
kropf,sopranos,0
reitman,managerial,0
egle,naegele,1
perjure,yerger,1
mcnally,straley,1
bement,reuter,0
dahill,dahill,1
grads,fads,1
hieroglyphics,swape,0
parriott,parriott,1
helpful,ardent,0
dederick,frederick,1
emberton,hossler,0
indulge,indulge,1
disclosure,enclosure,1
anecdotally,lawyer,0
lyrical,kruczek,0
refunding,caryn,0
thickened,absorbed,0
troyan,ludlum,0
fakers,ravishing,0
watching,watching,1
unaccustomed,unaccustomed,1
absolom,absalom,1
floren,orren,1
bulloch,bullock,1
conrath,dolinar,0
minions,coutts,0
harrisburg,semifinal,0
pursifull,griffeth,0
parsippany,reconquer,0
nicoson,nicoson,1
theurer,burrer,1
issue,reissue,1
mezzo,pelagian,0
scheduling,rescheduling,1
cherishing,cherishing,1
deepens,cheapens,1
tarpey,klepfer,0
patchin,patchin,1
leidig,stolper,0
dentzer,bridges,0
panning,reassignments,0
westrum,dukakis,0
butka,dutka,1
fluitt,korzeniewski,0
mcphillips,women,0
goris,keilman,0
kitzhaber,baumler,0
hafez,haffez,1
similar,similar,1
liebig,browning,0
lyrics,cyrix,1
cortin,glendenning,0
sullivan,osullivan,1
grandson,gudgel,0
cullipher,shipbuilder,0
smugglers,smugglers,1
carmichael,colgan,0
loops,troupes,1
chafes,chafes,1
schobert,schobert,1
hacienda,unfortunately,0
purdham,purdum,1
wanted,oceangoing,0
protectionists,gasps,0
strenio,arsenio,1
bashers,brashers,1
contractions,unspoiled,0
contempo,bontempo,1
adjourns,kearns,1
dunford,gabby,0
assumption,kunesh,0
amelio,ahab,0
flowery,encountering,0
landreth,bellum,0
heikes,picas,1
lacasse,meanders,0
keesler,keasler,1
priests,liotier,0
bloomquist,thirsty,0
buitron,citron,1
catcher,dimmers,0
horrocks,norex,1
haffez,decreases,0
pfleiderer,scheiderer,1
ziff,griff,1
indifferent,different,1
breathing,sheathing,1
refunding,rodenburg,0
soffer,specker,0
hugill,tramonte,0
shelving,lamina,0
bystrom,grudges,0
farnum,farnham,1
rapid,vapid,1
vietnamese,yablonsky,0
scrounging,alloy,0
smugglers,variable,0
same,acclaim,1
cutler,stutler,1
norex,norex,1
overload,spoden,0
curries,fires,0
sibelle,faupel,1
altamuro,montemurro,1
yokelson,yokelson,1
squeezing,collaborationist,0
continued,cooling,0
empie,doddington,0
shrake,bake,1
schellenger,schellenger,1
kusek,mustard,0
improvement,henthorne,0
cheong,cheong,1
brickler,poem,0
defrosting,passive,0
beachum,meacham,1
distinction,distinction,1
dinkins,fugett,0
soliz,margolies,1
mantia,lamantia,1
superheroes,heroes,1
steingut,paused,0
barto,suharto,1
dancing,counting,0
sickler,kittaneh,0
cassens,intentionally,0
digits,whitchurch,0
kikatte,roundly,0
dialysis,doberstein,0
nabozny,zelazny,1
lassetter,laseter,1
sanville,sugar,0
hunsucker,wallace,0
circumstance,gidget,0
fended,kotler,0
toppings,hangovers,0
chipetas,parliamentarians,0
bernsen,daiquiri,0
silverthorn,vecellio,0
projected,infected,1
lesage,lesage,1
bonker,bolted,0
scribner,macfarlane,0
precambrian,ferreting,0
frontal,mincers,0
mcgaffey,mchaffie,1
wholesome,enamels,0
informally,abnormally,1
imminent,blackwelder,0
nieder,speeder,1
implemented,likins,0
disadvantaged,deferment,0
norick,junia,0
curran,urine,1
mauritania,unwarranted,0
xylon,theilen,1
bryans,zions,1
realists,realists,1
civil,morrical,0
harmonica,tipo,0
live,godley,0
ungar,ungar,1
ghandi,apfelbaum,0
menge,damaged,0
condray,kazakhstan,0
scheerer,zillmer,0
vanzandt,allbritton,0
once,oeuvre,0
rumpel,scarves,0
utopians,narvaez,0
snapping,snapping,1
friske,bisque,1
uremia,leukemia,1
rattles,dahlia,0
toma,poma,1
timbers,nienow,0
schissler,chisler,1
blumenschein,blumenshine,1
guesstimates,misters,0
weidel,speidel,1
compton,compton,1
forness,pernice,1
gowans,vigil,0
faithful,yielding,0
whitewash,pandit,0
quaintly,faintly,1
brien,unicom,0
ullom,crunchy,0
listening,vradenburg,0
keltner,weingarten,0
winings,winings,1
datum,almonte,0
westfahl,sandahl,1
klepac,rogus,0
remembers,nonmembers,1
ingram,philo,0
underpayment,underpayment,1
lisenbee,tasted,0
horwich,anglia,0
fellowships,exertion,0
sharper,carper,1
image,mahlon,0
laboriously,rodolph,0
wiseley,wiseley,1
genisco,microsystems,0
grimaldo,waldo,1
pollan,wahlen,1
barkdoll,barkdull,1
flippers,stomped,0
grignon,mignon,1
theodor,theodor,1
kostal,bleakest,0
suchan,lingg,0
augusta,busta,1
torbert,armijo,0
washingtonians,arakelian,0
winborn,winborne,1
grappling,appling,1
prodded,infrequently,0
echavarria,larrea,1
margarete,refocuses,0
leverette,leverette,1
birdsell,auger,0
imperious,serious,1
swindling,cuadra,0
bodnar,alfa,0
bachmeier,creams,0
traditionally,fatigue,0
supak,lucienne,0
raleses,housman,0
wandered,bakken,0
vanvalkenburg,falkenberg,1
putsch,louks,0
seadrift,interlocking,0
learnt,faltering,0
freehling,unfeeling,1
scrubby,hubby,1
quads,facades,1
magnuson,corbin,0
tallmadge,tallmadge,1
jerritts,cheatham,0
samaritan,raritan,1
gironde,schembri,0
megill,feldman,0
thalassa,gilberto,0
invasion,foreigners,0
broadrick,outstandingly,0
vicariously,hilariously,1
brecheen,micromanage,0
grammatical,effectiveness,0
koerner,soothing,0
jarratt,neuroscience,0
informers,cerezo,0
haggling,visitor,0
parsley,borucki,0
delacruz,dacruz,1
lansky,mclanahan,0
trickling,hickling,1
hoolihan,groppy,0
ziska,clarkson,0
slotnick,breathtakingly,0
birkeland,burklund,1
alexi,flexi,1
hulled,lulled,1
cockle,placing,0
stith,havner,0
proportioned,wotan,0
womac,labored,0
republics,gagliano,0
protagonist,guests,0
capua,costanza,0
commandos,vanderwilt,0
petered,tenaciously,0
ankrum,ankrum,1
cosma,nistler,0
hessinger,distinctions,0
shudder,stouder,1
sentence,distinguished,0
vassallo,carballo,1
uncompetitive,rep,1
lindholm,stockholm,1
rupprecht,hambrecht,1
nauer,appellate,0
wintered,centoxin,0
rehiring,syring,1
riggio,fiefs,0
pacifist,kimble,0
pacto,pacto,1
freemen,lemen,1
sheathing,paddington,0
dollop,wallop,1
snarski,lauding,0
fireworks,waterworks,1
raj,haradim,0
purest,dougie,0
scrotten,scrotten,1
allington,allington,1
outgrowing,danjub,0
forstmann,horstmann,1
golonka,belaboring,0
stamler,particles,0
breglio,stalker,0
symbolics,gigging,0
kincy,quincey,1
dornfeld,dornfeld,1
kelvin,kelvan,1
copra,bacillus,0
heavies,heavies,1
bonadio,reaches,0
absorbed,reabsorbed,1
rodding,hunker,0
mcdonough,homosapiens,0
mcconaughey,mazurek,0
remo,witkop,0
wickham,elkes,0
strolls,hoity,0
javett,hellraiser,0
doscher,pontes,0
ludvigson,hemminger,0
pas,ijaz,1
defusco,defusco,1
county,yurick,0
wattles,facsimile,0
daniel,daniel,1
lemberg,stemberg,1
billionth,clinics,0
waszak,lobsters,0
bassinger,bassinger,1
huntsman,huntsman,1
simas,stenzel,0
eventful,disheartened,0
goldenberg,oldenburg,1
whitmarsh,plunged,0
gaunce,schwanz,1
depicting,convicting,1
falkenberg,cragun,0
swift,tifft,1
tattler,covet,0
katuni,rooney,1
hatchett,bigsby,0
callus,callous,1
lagattuta,castruita,1
nunnelly,shives,0
worthley,worthley,1
suppressants,delfin,0
freedland,classier,0
bulged,indulged,1
expensive,pensive,1
perfectionist,rejectionist,1
garmond,armand,1
legion,lomas,0
bootlegger,conveyance,0
frago,diego,1
shortlived,outlived,1
villard,cleaveland,0
radosevich,hearths,0
sharpy,tarpy,1
faucett,bivens,0
unhappily,dinapoli,1
labow,blessinger,0
strengthen,forties,0
hingham,repentance,0
szymczak,tensiometer,0
zepa,zepa,1
sonnier,hoerig,0
hunzeker,hunziker,1
burkhart,ballas,0
selfs,socha,0
kevorkian,unmanageable,0
tynan,herbal,0
medallions,battalions,1
clinically,buenrostro,0
gossage,danforth,0
